"","rep","scenario","time","biomass"
"12808",8,"Status_quo",2033,45675.7184189766
"12809",9,"Status_quo",2033,12268.4578496685
"12810",10,"Status_quo",2033,92823.7627422271
"12811",11,"Status_quo",2033,21141.9670142591
"12812",12,"Status_quo",2033,59832.2037319613
"12813",13,"Status_quo",2033,27748.7671377488
"12814",14,"Status_quo",2033,8737.67006732965
"12815",15,"Status_quo",2033,146440.910199137
"12816",16,"Status_quo",2033,218825.278933416
"12817",17,"Status_quo",2033,28016.1673037073
"12818",18,"Status_quo",2033,26078.0653000183
"12819",19,"Status_quo",2033,45249.7720230166
"12820",20,"Status_quo",2033,39523.740767024
"12821",21,"Status_quo",2033,35942.6846107663
"12822",22,"Status_quo",2033,35130.8512772131
"12823",23,"Status_quo",2033,46851.1160102815
"12824",24,"Status_quo",2033,63887.5564459839
"12825",25,"Status_quo",2033,32541.4258025893
"12826",26,"Status_quo",2033,73019.184383979
"12827",27,"Status_quo",2033,93886.8324076755
"12828",28,"Status_quo",2033,8715.70442010078
"12829",29,"Status_quo",2033,19054.3059145651
"12830",30,"Status_quo",2033,142889.871467661
"12831",31,"Status_quo",2033,182277.277636886
"12832",32,"Status_quo",2033,65560.9556315259
"12833",33,"Status_quo",2033,90885.7312383903
"12834",34,"Status_quo",2033,71219.2399983783
"12835",35,"Status_quo",2033,71219.2399983783
"12836",36,"Status_quo",2033,72789.3353112454
"12837",37,"Status_quo",2033,28497.3454564723
"12838",38,"Status_quo",2033,71219.2399983783
"12839",39,"Status_quo",2033,72789.3353112454
"12840",40,"Status_quo",2033,28497.3454564723
"12841",41,"Status_quo",2033,38820.638036374
"12842",42,"Status_quo",2033,23491.8433733694
"12843",43,"Status_quo",2033,22377.090120758
"12844",44,"Status_quo",2033,31082.0611761601
"12845",45,"Status_quo",2033,53785.2831535467
"12846",46,"Status_quo",2033,36938.1054173725
"12847",47,"Status_quo",2033,82175.6468105794
"12848",48,"Status_quo",2033,25847.4167669137
"12849",49,"Status_quo",2033,42344.9879410672
"12850",50,"Status_quo",2033,8799.86948423943
"12851",51,"Status_quo",2033,41921.6246817267
"12852",52,"Status_quo",2033,61472.6410930122
"12853",53,"Status_quo",2033,46939.2959754888
"12854",54,"Status_quo",2033,16902.288606189
"12855",55,"Status_quo",2033,72434.3766064665
"12856",56,"Status_quo",2033,135892.740206373
"12857",57,"Status_quo",2033,17288.6631398054
"12858",58,"Status_quo",2033,14724.6535377017
"12859",59,"Status_quo",2033,36359.3600248714
"12860",60,"Status_quo",2033,10481.4170151875
"12861",61,"Status_quo",2033,13519.9921045087
"12862",62,"Status_quo",2033,71219.2399983783
"12863",63,"Status_quo",2033,15566.0836752524
"12864",64,"Status_quo",2033,61004.4386360829
"12865",65,"Status_quo",2033,41003.3551910286
"12866",66,"Status_quo",2033,65728.0898079262
"12867",67,"Status_quo",2033,77546.65113188
"12868",68,"Status_quo",2033,61519.3893334159
"12869",69,"Status_quo",2033,81056.3110396907
"12870",70,"Status_quo",2033,71219.2399983783
"12871",71,"Status_quo",2033,72789.3353112454
"12872",72,"Status_quo",2033,28497.3454564723
"12873",73,"Status_quo",2033,38820.638036374
"12874",74,"Status_quo",2033,23491.8433733694
"12875",75,"Status_quo",2033,22377.090120758
"12876",76,"Status_quo",2033,31082.0611761601
"12877",77,"Status_quo",2033,53785.2831535467
"12878",78,"Status_quo",2033,36938.1054173725
"12879",79,"Status_quo",2033,82175.6468105794
"12880",80,"Status_quo",2033,25847.4167669137
"12881",81,"Status_quo",2033,42344.9879410672
"12882",82,"Status_quo",2033,8799.86948423943
"12883",83,"Status_quo",2033,40097.7524227658
"12884",84,"Status_quo",2033,22997.0211608654
"12885",85,"Status_quo",2033,71219.2399983783
"12886",86,"Status_quo",2033,72789.3353112454
"12887",87,"Status_quo",2033,28497.3454564723
"12888",88,"Status_quo",2033,38820.638036374
"12889",89,"Status_quo",2033,23491.8433733694
"12890",90,"Status_quo",2033,22377.090120758
"12891",91,"Status_quo",2033,31082.0611761601
"12892",92,"Status_quo",2033,53785.2831535467
"12893",93,"Status_quo",2033,36938.1054173725
"12894",94,"Status_quo",2033,82175.6468105794
"12895",95,"Status_quo",2033,25847.4167669137
"12896",96,"Status_quo",2033,42344.9879410672
"12897",97,"Status_quo",2033,22504.4904184939
"12898",98,"Status_quo",2033,89847.9767787046
"12899",99,"Status_quo",2033,25233.9751439372
"12900",100,"Status_quo",2033,6280.33329177069
"12901",1,"MPAs_maxdist",2033,75846.8774066845
"12902",2,"MPAs_maxdist",2033,18017.4434629439
"12903",3,"MPAs_maxdist",2033,18529.6074393479
"12904",4,"MPAs_maxdist",2033,39074.6947598177
"12905",5,"MPAs_maxdist",2033,151924.511971111
"12906",6,"MPAs_maxdist",2033,53852.9873454408
"12907",7,"MPAs_maxdist",2033,13280.8928305079
"12908",8,"MPAs_maxdist",2033,122999.491706538
"12909",9,"MPAs_maxdist",2033,15593.6953089595
"12910",10,"MPAs_maxdist",2033,31455.8705587891
"12911",11,"MPAs_maxdist",2033,11320.9538905008
"12912",12,"MPAs_maxdist",2033,25430.51509096
"12913",13,"MPAs_maxdist",2033,114479.158736313
"12914",14,"MPAs_maxdist",2033,263013.952554879
"12915",15,"MPAs_maxdist",2033,18762.0150578648
"12916",16,"MPAs_maxdist",2033,8882.1507452704
"12917",17,"MPAs_maxdist",2033,122248.256145957
"12918",18,"MPAs_maxdist",2033,14614.9152230547
"12919",19,"MPAs_maxdist",2033,125372.553103962
"12920",20,"MPAs_maxdist",2033,32905.9955046789
"12921",21,"MPAs_maxdist",2033,69486.9186278636
"12922",22,"MPAs_maxdist",2033,313642.310863724
"12923",23,"MPAs_maxdist",2033,85506.4369748046
"12924",24,"MPAs_maxdist",2033,60448.2902530414
"12925",25,"MPAs_maxdist",2033,953876.802326565
"12926",26,"MPAs_maxdist",2033,188770.969803489
"12927",27,"MPAs_maxdist",2033,97979.503442486
"12928",28,"MPAs_maxdist",2033,77686.7752811244
"12929",29,"MPAs_maxdist",2033,26295.0095337956
"12930",30,"MPAs_maxdist",2033,138503.884638887
"12931",31,"MPAs_maxdist",2033,106079.474947479
"12932",32,"MPAs_maxdist",2033,15622.5502718758
"12933",33,"MPAs_maxdist",2033,76627.9102640191
"12934",34,"MPAs_maxdist",2033,40305.8791161163
"12935",35,"MPAs_maxdist",2033,40305.8791161163
"12936",36,"MPAs_maxdist",2033,17787.9977712361
"12937",37,"MPAs_maxdist",2033,71882.5201267135
"12938",38,"MPAs_maxdist",2033,40305.8791161163
"12939",39,"MPAs_maxdist",2033,17787.9977712361
"12940",40,"MPAs_maxdist",2033,71882.5201267135
"12941",41,"MPAs_maxdist",2033,164432.951847016
"12942",42,"MPAs_maxdist",2033,95777.7687108592
"12943",43,"MPAs_maxdist",2033,8632.05836780605
"12944",44,"MPAs_maxdist",2033,83516.3734397933
"12945",45,"MPAs_maxdist",2033,67331.4433093339
"12946",46,"MPAs_maxdist",2033,95810.4282892274
"12947",47,"MPAs_maxdist",2033,23145.5650544175
"12948",48,"MPAs_maxdist",2033,17975.7999094527
"12949",49,"MPAs_maxdist",2033,67604.6608728306
"12950",50,"MPAs_maxdist",2033,101753.247710726
"12951",51,"MPAs_maxdist",2033,47850.4301229559
"12952",52,"MPAs_maxdist",2033,147151.622799087
"12953",53,"MPAs_maxdist",2033,33700.3060977422
"12954",54,"MPAs_maxdist",2033,165079.808095868
"12955",55,"MPAs_maxdist",2033,252465.395698877
"12956",56,"MPAs_maxdist",2033,83993.6383550502
"12957",57,"MPAs_maxdist",2033,154722.905282677
"12958",58,"MPAs_maxdist",2033,54797.3066986623
"12959",59,"MPAs_maxdist",2033,94610.0084908256
"12960",60,"MPAs_maxdist",2033,179327.693595962
"12961",61,"MPAs_maxdist",2033,32463.2730959217
"12962",62,"MPAs_maxdist",2033,40305.8791161163
"12963",63,"MPAs_maxdist",2033,39093.9453776653
"12964",64,"MPAs_maxdist",2033,488827.979447676
"12965",65,"MPAs_maxdist",2033,26670.4634272576
"12966",66,"MPAs_maxdist",2033,59927.9706624319
"12967",67,"MPAs_maxdist",2033,136361.465961423
"12968",68,"MPAs_maxdist",2033,71131.8216662491
"12969",69,"MPAs_maxdist",2033,63169.9800196266
"12970",70,"MPAs_maxdist",2033,40305.8791161163
"12971",71,"MPAs_maxdist",2033,17787.9977712361
"12972",72,"MPAs_maxdist",2033,71882.5201267135
"12973",73,"MPAs_maxdist",2033,164432.951847016
"12974",74,"MPAs_maxdist",2033,95777.7687108592
"12975",75,"MPAs_maxdist",2033,8632.05836780605
"12976",76,"MPAs_maxdist",2033,83516.3734397933
"12977",77,"MPAs_maxdist",2033,67331.4433093339
"12978",78,"MPAs_maxdist",2033,95810.4282892274
"12979",79,"MPAs_maxdist",2033,23145.5650544175
"12980",80,"MPAs_maxdist",2033,17975.7999094527
"12981",81,"MPAs_maxdist",2033,67604.6608728306
"12982",82,"MPAs_maxdist",2033,101753.247710726
"12983",83,"MPAs_maxdist",2033,51845.8860248169
"12984",84,"MPAs_maxdist",2033,24421.3440188785
"12985",85,"MPAs_maxdist",2033,40305.8791161163
"12986",86,"MPAs_maxdist",2033,17787.9977712361
"12987",87,"MPAs_maxdist",2033,71882.5201267135
"12988",88,"MPAs_maxdist",2033,164432.951847016
"12989",89,"MPAs_maxdist",2033,95777.7687108592
"12990",90,"MPAs_maxdist",2033,8632.05836780605
"12991",91,"MPAs_maxdist",2033,83516.3734397933
"12992",92,"MPAs_maxdist",2033,67331.4433093339
"12993",93,"MPAs_maxdist",2033,95810.4282892274
"12994",94,"MPAs_maxdist",2033,23145.5650544175
"12995",95,"MPAs_maxdist",2033,17975.7999094527
"12996",96,"MPAs_maxdist",2033,67604.6608728306
"12997",97,"MPAs_maxdist",2033,158141.529669913
"12998",98,"MPAs_maxdist",2033,104097.261791005
"12999",99,"MPAs_maxdist",2033,67356.6864876545
"13000",100,"MPAs_maxdist",2033,64003.8776664511
"13001",1,"MPAs_fixed",2033,81930.7514297419
"13002",2,"MPAs_fixed",2033,41993.8695716953
"13003",3,"MPAs_fixed",2033,149280.081464779
"13004",4,"MPAs_fixed",2033,83313.0964835054
"13005",5,"MPAs_fixed",2033,49233.1474712451
"13006",6,"MPAs_fixed",2033,21554.4366894209
"13007",7,"MPAs_fixed",2033,8797.48889453283
"13008",8,"MPAs_fixed",2033,88089.5729277511
"13009",9,"MPAs_fixed",2033,95253.9452588212
"13010",10,"MPAs_fixed",2033,24518.7453903396
"13011",11,"MPAs_fixed",2033,39650.892803169
"13012",12,"MPAs_fixed",2033,32253.547933493
"13013",13,"MPAs_fixed",2033,30197.2228134207
"13014",14,"MPAs_fixed",2033,62499.0258647754
"13015",15,"MPAs_fixed",2033,184130.001060908
"13016",16,"MPAs_fixed",2033,72473.1034168764
"13017",17,"MPAs_fixed",2033,48604.5558451878
"13018",18,"MPAs_fixed",2033,120260.821759202
"13019",19,"MPAs_fixed",2033,52647.8371493366
"13020",20,"MPAs_fixed",2033,23796.8406580741
"13021",21,"MPAs_fixed",2033,99282.9360647847
"13022",22,"MPAs_fixed",2033,11139.952076122
"13023",23,"MPAs_fixed",2033,18359.7459606647
"13024",24,"MPAs_fixed",2033,210622.02985897
"13025",25,"MPAs_fixed",2033,126140.404313638
"13026",26,"MPAs_fixed",2033,66869.5059651287
"13027",27,"MPAs_fixed",2033,72871.6350567275
"13028",28,"MPAs_fixed",2033,63182.8435463077
"13029",29,"MPAs_fixed",2033,41647.4835232661
"13030",30,"MPAs_fixed",2033,9645.59030611053
"13031",31,"MPAs_fixed",2033,66135.3592813526
"13032",32,"MPAs_fixed",2033,155487.932675243
"13033",33,"MPAs_fixed",2033,26997.6774156739
"13034",34,"MPAs_fixed",2033,136970.614965149
"13035",35,"MPAs_fixed",2033,136970.614965149
"13036",36,"MPAs_fixed",2033,92504.8657529158
"13037",37,"MPAs_fixed",2033,29563.1176685538
"13038",38,"MPAs_fixed",2033,136970.614965149
"13039",39,"MPAs_fixed",2033,92504.8657529158
"13040",40,"MPAs_fixed",2033,29563.1176685538
"13041",41,"MPAs_fixed",2033,39188.2725551948
"13042",42,"MPAs_fixed",2033,41509.834694017
"13043",43,"MPAs_fixed",2033,99676.1721226231
"13044",44,"MPAs_fixed",2033,54653.3263140398
"13045",45,"MPAs_fixed",2033,37925.7852153821
"13046",46,"MPAs_fixed",2033,24958.0439807137
"13047",47,"MPAs_fixed",2033,16013.08706318
"13048",48,"MPAs_fixed",2033,77272.7326961958
"13049",49,"MPAs_fixed",2033,46595.6623488036
"13050",50,"MPAs_fixed",2033,22579.8836141744
"13051",51,"MPAs_fixed",2033,45744.4582197271
"13052",52,"MPAs_fixed",2033,66535.5375392739
"13053",53,"MPAs_fixed",2033,14553.1037100364
"13054",54,"MPAs_fixed",2033,89557.9836720591
"13055",55,"MPAs_fixed",2033,27019.8163217185
"13056",56,"MPAs_fixed",2033,70095.0292734163
"13057",57,"MPAs_fixed",2033,42175.5752777794
"13058",58,"MPAs_fixed",2033,58257.0817799694
"13059",59,"MPAs_fixed",2033,49788.3914505185
"13060",60,"MPAs_fixed",2033,42061.1689846445
"13061",61,"MPAs_fixed",2033,33107.0366163713
"13062",62,"MPAs_fixed",2033,136970.614965149
"13063",63,"MPAs_fixed",2033,39506.8705853434
"13064",64,"MPAs_fixed",2033,107091.896151169
"13065",65,"MPAs_fixed",2033,40184.3609002389
"13066",66,"MPAs_fixed",2033,91076.8273074149
"13067",67,"MPAs_fixed",2033,31430.2778813074
"13068",68,"MPAs_fixed",2033,243188.037571146
"13069",69,"MPAs_fixed",2033,83510.3861852867
"13070",70,"MPAs_fixed",2033,136970.614965149
"13071",71,"MPAs_fixed",2033,92504.8657529158
"13072",72,"MPAs_fixed",2033,29563.1176685538
"13073",73,"MPAs_fixed",2033,39188.2725551948
"13074",74,"MPAs_fixed",2033,41509.834694017
"13075",75,"MPAs_fixed",2033,99676.1721226231
"13076",76,"MPAs_fixed",2033,54653.3263140398
"13077",77,"MPAs_fixed",2033,37925.7852153821
"13078",78,"MPAs_fixed",2033,24958.0439807137
"13079",79,"MPAs_fixed",2033,16013.08706318
"13080",80,"MPAs_fixed",2033,77272.7326961958
"13081",81,"MPAs_fixed",2033,46595.6623488036
"13082",82,"MPAs_fixed",2033,22579.8836141744
"13083",83,"MPAs_fixed",2033,35934.9203753013
"13084",84,"MPAs_fixed",2033,75892.2430805286
"13085",85,"MPAs_fixed",2033,136970.614965149
"13086",86,"MPAs_fixed",2033,92504.8657529158
"13087",87,"MPAs_fixed",2033,29563.1176685538
"13088",88,"MPAs_fixed",2033,39188.2725551948
"13089",89,"MPAs_fixed",2033,41509.834694017
"13090",90,"MPAs_fixed",2033,99676.1721226231
"13091",91,"MPAs_fixed",2033,54653.3263140398
"13092",92,"MPAs_fixed",2033,37925.7852153821
"13093",93,"MPAs_fixed",2033,24958.0439807137
"13094",94,"MPAs_fixed",2033,16013.08706318
"13095",95,"MPAs_fixed",2033,77272.7326961958
"13096",96,"MPAs_fixed",2033,46595.6623488036
"13097",97,"MPAs_fixed",2033,84276.0164410887
"13098",98,"MPAs_fixed",2033,52125.0499217659
"13099",99,"MPAs_fixed",2033,13540.0528852671
"13100",100,"MPAs_fixed",2033,40584.9666178906
"13101",1,"MPAs_targeted",2033,53185.877183538
"13102",2,"MPAs_targeted",2033,122795.633647926
"13103",3,"MPAs_targeted",2033,77429.3678353315
"13104",4,"MPAs_targeted",2033,20335.5313282524
"13105",5,"MPAs_targeted",2033,39552.2786396585
"13106",6,"MPAs_targeted",2033,77360.9823265804
"13107",7,"MPAs_targeted",2033,65323.4874275832
"13108",8,"MPAs_targeted",2033,69104.6373553516
"13109",9,"MPAs_targeted",2033,32944.7810592942
"13110",10,"MPAs_targeted",2033,40198.8036372287
"13111",11,"MPAs_targeted",2033,492976.058875451
"13112",12,"MPAs_targeted",2033,92279.085626933
"13113",13,"MPAs_targeted",2033,41972.5624758391
"13114",14,"MPAs_targeted",2033,30928.596994515
"13115",15,"MPAs_targeted",2033,92386.2980911833
"13116",16,"MPAs_targeted",2033,33838.9249526039
"13117",17,"MPAs_targeted",2033,59792.320503994
"13118",18,"MPAs_targeted",2033,123036.156183413
"13119",19,"MPAs_targeted",2033,32010.2456347399
"13120",20,"MPAs_targeted",2033,27404.6512701424
"13121",21,"MPAs_targeted",2033,38599.0553333832
"13122",22,"MPAs_targeted",2033,53749.1189342975
"13123",23,"MPAs_targeted",2033,64977.9753217886
"13124",24,"MPAs_targeted",2033,390630.210729376
"13125",25,"MPAs_targeted",2033,57463.278076164
"13126",26,"MPAs_targeted",2033,112256.891284818
"13127",27,"MPAs_targeted",2033,16755.5776887155
"13128",28,"MPAs_targeted",2033,43065.9820072849
"13129",29,"MPAs_targeted",2033,92510.5849916706
"13130",30,"MPAs_targeted",2033,28296.9348532406
"13131",31,"MPAs_targeted",2033,61295.3606970063
"13132",32,"MPAs_targeted",2033,59906.8516218229
"13133",33,"MPAs_targeted",2033,120303.477772885
"13134",34,"MPAs_targeted",2033,41714.222775707
"13135",35,"MPAs_targeted",2033,41714.222775707
"13136",36,"MPAs_targeted",2033,48757.6733427738
"13137",37,"MPAs_targeted",2033,104521.019100089
"13138",38,"MPAs_targeted",2033,41714.222775707
"13139",39,"MPAs_targeted",2033,48757.6733427738
"13140",40,"MPAs_targeted",2033,104521.019100089
"13141",41,"MPAs_targeted",2033,34863.1587233776
"13142",42,"MPAs_targeted",2033,65930.4896005673
"13143",43,"MPAs_targeted",2033,26343.9229559619
"13144",44,"MPAs_targeted",2033,31699.3242384917
"13145",45,"MPAs_targeted",2033,101928.861669929
"13146",46,"MPAs_targeted",2033,137668.674303631
"13147",47,"MPAs_targeted",2033,41349.865936831
"13148",48,"MPAs_targeted",2033,96859.019514768
"13149",49,"MPAs_targeted",2033,110848.359585778
"13150",50,"MPAs_targeted",2033,38884.7459367085
"13151",51,"MPAs_targeted",2033,83795.3542542335
"13152",52,"MPAs_targeted",2033,100692.47595462
"13153",53,"MPAs_targeted",2033,854997.214917536
"13154",54,"MPAs_targeted",2033,28227.2823050781
"13155",55,"MPAs_targeted",2033,73514.1801233072
"13156",56,"MPAs_targeted",2033,101610.501453375
"13157",57,"MPAs_targeted",2033,23014.6125779621
"13158",58,"MPAs_targeted",2033,44411.1325567019
"13159",59,"MPAs_targeted",2033,74102.120962249
"13160",60,"MPAs_targeted",2033,229419.048737193
"13161",61,"MPAs_targeted",2033,52513.3973235964
"13162",62,"MPAs_targeted",2033,41714.222775707
"13163",63,"MPAs_targeted",2033,193160.878828169
"13164",64,"MPAs_targeted",2033,83416.9526482636
"13165",65,"MPAs_targeted",2033,15304.5455256921
"13166",66,"MPAs_targeted",2033,41931.0606174478
"13167",67,"MPAs_targeted",2033,21198.9890913429
"13168",68,"MPAs_targeted",2033,46100.0328962273
"13169",69,"MPAs_targeted",2033,68183.1528691718
"13170",70,"MPAs_targeted",2033,41714.222775707
"13171",71,"MPAs_targeted",2033,48757.6733427738
"13172",72,"MPAs_targeted",2033,104521.019100089
"13173",73,"MPAs_targeted",2033,34863.1587233776
"13174",74,"MPAs_targeted",2033,65930.4896005673
"13175",75,"MPAs_targeted",2033,26343.9229559619
"13176",76,"MPAs_targeted",2033,31699.3242384917
"13177",77,"MPAs_targeted",2033,101928.861669929
"13178",78,"MPAs_targeted",2033,137668.674303631
"13179",79,"MPAs_targeted",2033,41349.865936831
"13180",80,"MPAs_targeted",2033,96859.019514768
"13181",81,"MPAs_targeted",2033,110848.359585778
"13182",82,"MPAs_targeted",2033,38884.7459367085
"13183",83,"MPAs_targeted",2033,12522.3114612251
"13184",84,"MPAs_targeted",2033,43191.633684192
"13185",85,"MPAs_targeted",2033,41714.222775707
"13186",86,"MPAs_targeted",2033,48757.6733427738
"13187",87,"MPAs_targeted",2033,104521.019100089
"13188",88,"MPAs_targeted",2033,34863.1587233776
"13189",89,"MPAs_targeted",2033,65930.4896005673
"13190",90,"MPAs_targeted",2033,26343.9229559619
"13191",91,"MPAs_targeted",2033,31699.3242384917
"13192",92,"MPAs_targeted",2033,101928.861669929
"13193",93,"MPAs_targeted",2033,137668.674303631
"13194",94,"MPAs_targeted",2033,41349.865936831
"13195",95,"MPAs_targeted",2033,96859.019514768
"13196",96,"MPAs_targeted",2033,110848.359585778
"13197",97,"MPAs_targeted",2033,24137.5096608883
"13198",98,"MPAs_targeted",2033,40228.5918285212
"13199",99,"MPAs_targeted",2033,48622.7505553028
"13200",100,"MPAs_targeted",2033,113008.676673215
"13201",1,"Status_quo",2034,190664.751706743
"13202",2,"Status_quo",2034,76640.0614499821
"13203",3,"Status_quo",2034,38523.7682333879
"13204",4,"Status_quo",2034,16916.8687851986
"13205",5,"Status_quo",2034,33004.8077809155
"13206",6,"Status_quo",2034,20130.1938460012
"13207",7,"Status_quo",2034,19344.0723670315
"13208",8,"Status_quo",2034,43432.8269986672
"13209",9,"Status_quo",2034,17556.2337459817
"13210",10,"Status_quo",2034,102094.951555182
"13211",11,"Status_quo",2034,19559.2752027626
"13212",12,"Status_quo",2034,63386.0691589883
"13213",13,"Status_quo",2034,26691.6849073354
"13214",14,"Status_quo",2034,11676.3379087984
"13215",15,"Status_quo",2034,123968.908092825
"13216",16,"Status_quo",2034,191218.08240776
"13217",17,"Status_quo",2034,28664.7422360704
"13218",18,"Status_quo",2034,66007.4261259213
"13219",19,"Status_quo",2034,40260.5282060328
"13220",20,"Status_quo",2034,28084.6415659181
"13221",21,"Status_quo",2034,57147.2489087564
"13222",22,"Status_quo",2034,52505.7444005677
"13223",23,"Status_quo",2034,86443.7312880511
"13224",24,"Status_quo",2034,71910.907988777
"13225",25,"Status_quo",2034,44001.4509500241
"13226",26,"Status_quo",2034,60785.2219447144
"13227",27,"Status_quo",2034,147075.542103247
"13228",28,"Status_quo",2034,9447.10345556101
"13229",29,"Status_quo",2034,10926.8259171847
"13230",30,"Status_quo",2034,181580.223223846
"13231",31,"Status_quo",2034,149115.415150788
"13232",32,"Status_quo",2034,51548.1209761171
"13233",33,"Status_quo",2034,80584.0556307178
"13234",34,"Status_quo",2034,90356.3443341527
"13235",35,"Status_quo",2034,90356.3443341527
"13236",36,"Status_quo",2034,41085.944066484
"13237",37,"Status_quo",2034,24533.1729638783
"13238",38,"Status_quo",2034,90356.3443341527
"13239",39,"Status_quo",2034,41085.944066484
"13240",40,"Status_quo",2034,24533.1729638783
"13241",41,"Status_quo",2034,25855.6494220356
"13242",42,"Status_quo",2034,22496.6156381948
"13243",43,"Status_quo",2034,15995.2987303902
"13244",44,"Status_quo",2034,36273.9986645227
"13245",45,"Status_quo",2034,71531.6883532187
"13246",46,"Status_quo",2034,31059.5995811823
"13247",47,"Status_quo",2034,75597.3904034991
"13248",48,"Status_quo",2034,25971.6986522066
"13249",49,"Status_quo",2034,28238.0322149079
"13250",50,"Status_quo",2034,9241.79418852164
"13251",51,"Status_quo",2034,42791.3255472511
"13252",52,"Status_quo",2034,48375.3910981311
"13253",53,"Status_quo",2034,25387.7697173061
"13254",54,"Status_quo",2034,15231.8703315871
"13255",55,"Status_quo",2034,93927.2651471994
"13256",56,"Status_quo",2034,142344.674595698
"13257",57,"Status_quo",2034,15402.1563557577
"13258",58,"Status_quo",2034,17560.0403661329
"13259",59,"Status_quo",2034,56973.5827265869
"13260",60,"Status_quo",2034,12582.0441208971
"13261",61,"Status_quo",2034,7953.9641607794
"13262",62,"Status_quo",2034,90356.3443341527
"13263",63,"Status_quo",2034,18618.7335324979
"13264",64,"Status_quo",2034,95426.7529214269
"13265",65,"Status_quo",2034,31992.4341914357
"13266",66,"Status_quo",2034,74142.2878948215
"13267",67,"Status_quo",2034,47552.9372948994
"13268",68,"Status_quo",2034,43503.5602183352
"13269",69,"Status_quo",2034,65006.6849212309
"13270",70,"Status_quo",2034,90356.3443341527
"13271",71,"Status_quo",2034,41085.944066484
"13272",72,"Status_quo",2034,24533.1729638783
"13273",73,"Status_quo",2034,25855.6494220356
"13274",74,"Status_quo",2034,22496.6156381948
"13275",75,"Status_quo",2034,15995.2987303902
"13276",76,"Status_quo",2034,36273.9986645227
"13277",77,"Status_quo",2034,71531.6883532187
"13278",78,"Status_quo",2034,31059.5995811823
"13279",79,"Status_quo",2034,75597.3904034991
"13280",80,"Status_quo",2034,25971.6986522066
"13281",81,"Status_quo",2034,28238.0322149079
"13282",82,"Status_quo",2034,9241.79418852164
"13283",83,"Status_quo",2034,38690.2802825901
"13284",84,"Status_quo",2034,31490.6189647403
"13285",85,"Status_quo",2034,90356.3443341527
"13286",86,"Status_quo",2034,41085.944066484
"13287",87,"Status_quo",2034,24533.1729638783
"13288",88,"Status_quo",2034,25855.6494220356
"13289",89,"Status_quo",2034,22496.6156381948
"13290",90,"Status_quo",2034,15995.2987303902
"13291",91,"Status_quo",2034,36273.9986645227
"13292",92,"Status_quo",2034,71531.6883532187
"13293",93,"Status_quo",2034,31059.5995811823
"13294",94,"Status_quo",2034,75597.3904034991
"13295",95,"Status_quo",2034,25971.6986522066
"13296",96,"Status_quo",2034,28238.0322149079
"13297",97,"Status_quo",2034,17360.6246821199
"13298",98,"Status_quo",2034,201175.956082314
"13299",99,"Status_quo",2034,23914.7779008151
"13300",100,"Status_quo",2034,7081.50517174248
"13301",1,"MPAs_maxdist",2034,75418.149549201
"13302",2,"MPAs_maxdist",2034,21269.0907389791
"13303",3,"MPAs_maxdist",2034,14348.6798239594
"13304",4,"MPAs_maxdist",2034,42386.5912084656
"13305",5,"MPAs_maxdist",2034,79310.3698215822
"13306",6,"MPAs_maxdist",2034,74860.3204321777
"13307",7,"MPAs_maxdist",2034,24461.2695301345
"13308",8,"MPAs_maxdist",2034,134380.189678927
"13309",9,"MPAs_maxdist",2034,18775.6855982947
"13310",10,"MPAs_maxdist",2034,46690.2053248752
"13311",11,"MPAs_maxdist",2034,13574.3731536856
"13312",12,"MPAs_maxdist",2034,17767.5049580605
"13313",13,"MPAs_maxdist",2034,138661.313753735
"13314",14,"MPAs_maxdist",2034,233208.941618166
"13315",15,"MPAs_maxdist",2034,18697.8958746984
"13316",16,"MPAs_maxdist",2034,5221.50094487481
"13317",17,"MPAs_maxdist",2034,128497.311554661
"13318",18,"MPAs_maxdist",2034,17680.8213868033
"13319",19,"MPAs_maxdist",2034,158042.788521095
"13320",20,"MPAs_maxdist",2034,103589.46646688
"13321",21,"MPAs_maxdist",2034,88933.0855161959
"13322",22,"MPAs_maxdist",2034,345818.473107382
"13323",23,"MPAs_maxdist",2034,123861.225373784
"13324",24,"MPAs_maxdist",2034,77652.9230903353
"13325",25,"MPAs_maxdist",2034,980006.659342404
"13326",26,"MPAs_maxdist",2034,208177.050933179
"13327",27,"MPAs_maxdist",2034,80811.0483334773
"13328",28,"MPAs_maxdist",2034,73489.1177111796
"13329",29,"MPAs_maxdist",2034,25456.8206728742
"13330",30,"MPAs_maxdist",2034,85067.611006413
"13331",31,"MPAs_maxdist",2034,101668.66532125
"13332",32,"MPAs_maxdist",2034,22283.7539968002
"13333",33,"MPAs_maxdist",2034,53099.814124062
"13334",34,"MPAs_maxdist",2034,39531.736505166
"13335",35,"MPAs_maxdist",2034,39531.736505166
"13336",36,"MPAs_maxdist",2034,19112.1588900128
"13337",37,"MPAs_maxdist",2034,82527.3307995109
"13338",38,"MPAs_maxdist",2034,39531.736505166
"13339",39,"MPAs_maxdist",2034,19112.1588900128
"13340",40,"MPAs_maxdist",2034,82527.3307995109
"13341",41,"MPAs_maxdist",2034,92306.9098363846
"13342",42,"MPAs_maxdist",2034,133786.718944678
"13343",43,"MPAs_maxdist",2034,6967.66495854017
"13344",44,"MPAs_maxdist",2034,63935.0762276767
"13345",45,"MPAs_maxdist",2034,76968.9554845835
"13346",46,"MPAs_maxdist",2034,97126.9611159294
